Bolge,Gostergeler,Y2005_02,Y2005_03,Y2005_04,Y2005_05,Y2005_06,Y2005_07,Y2005_08,Y2005_09,Y2005_10,Y2005_11,Y2005_12,Y2006_02,Y2006_03,Y2006_04,Y2006_05,Y2006_06,Y2006_07,Y2006_08,Y2006_09,Y2006_10,Y2006_11,Y2006_12,Y2007_02,Y2007_03,Y2007_04,Y2007_05,Y2007_06,Y2007_07,Y2007_08,Y2007_09,Y2007_10,Y2007_11,Y2007_12,Y2008_02,Y2008_03,Y2008_04,Y2008_05,Y2008_06,Y2008_07,Y2008_08,Y2008_09,Y2008_10,Y2008_11,Y2008_12,Y2009_02,Y2009_03,Y2009_04,Y2009_05,Y2009_06,Y2009_07,Y2009_08,Y2009_09,Y2009_10,Y2009_11,Y2009_12,Y2010_02,Y2010_03,Y2010_04,Y2010_05,Y2010_06,Y2010_07,Y2010_08,Y2010_09,Y2010_10,Y2010_11,Y2010_12,Y2011_02,Y2011_03,Y2011_04,Y2011_05,Y2011_06,Y2011_07,Y2011_08,Y2011_09,Y2011_10,Y2011_11,Y2011_12,Y2012_02,Y2012_03,Y2012_04,Y2012_05,Y2012_06,Y2012_07,Y2012_08,Y2012_09,Y2012_10,Y2012_11,Y2012_12,Y2013_02,Y2013_03,Y2013_04,Y2013_05,Y2013_06,Y2013_07,Y2013_08,Y2013_09,Y2013_10,Y2013_11,Y2013_12,Y2014_02,Y2014_03,Y2014_04,Y2014_05,Y2014_06,Y2014_07,Y2014_08,Y2014_09,Y2014_10,Y2014_11,Y2014_12,Y2015_02,Y2015_03,Y2015_04,Y2015_05,Y2015_06,Y2015_07,Y2015_08,Y2015_09,Y2015_10,Y2015_11,Y2015_12,Y2016_02,Y2016_03,Y2016_04,Y2016_05,Y2016_06,Y2016_07,Y2016_08,Y2016_09,Y2016_10,Y2016_11,Y2016_12,Y2017_02,Y2017_03,Y2017_04,Y2017_05,Y2017_06,Y2017_07,Y2017_08,Y2017_09,Y2017_10,Y2017_11,Y2017_12,Y2018_02,Y2018_03,Y2018_04
TR81,Eðitim,133.5,133.12,133.12,133.12,142.06,142.6,142.44,145.3,145.3,146.13,146.13,146.18,146.18,146.18,147.02,152.8,152.8,152.8,154.32,154.58,154.58,154.58,154.25,154.25,154.25,154.34,154.51,154.72,154.9,164.01,164.05,164.05,164.05,165.92,165.71,165.71,166.04,166.28,166.18,166.15,178.32,180.01,180.01,180.01,178.66,178.27,178.27,178.27,178.71,178.77,179.28,185.94,186.06,185.89,185.89,184.2,184.2,184.2,184.24,183.98,184.47,186.86,189.08,190.77,190.77,190.77,190.61,190.61,190.61,190.61,193.2,197.58,197.7,197.55,198.48,198.49,198.49,198.49,198.49,198.49,198.76,202.03,202.56,202.79,193.09,195.2,195.2,195.2,195.2,196.15,196.15,200.08,204.14,207.54,209.34,213.14,213.49,213.49,213.49,214.46,214.1,216.61,218.04,220.91,225.63,227.24,232.72,235.91,235.91,235.91,236.01,236.01,236.64,236.7,237.58,238.14,239.86,241.38,242.36,242.36,242.62,240.45,240.45,240.81,245.39,252.67,254.05,255,261.45,262.86,262.86,262.86,262.53,261.96,262.62,266.43,267.88,271.42,272.36,287,288.29,288.29,287.42,287.33,290.02,291.95
TR81,Eðlence Ve Kültür,104.58,105.56,104.52,109.53,115.86,113.21,113,112.64,112.9,113.09,112.61,109.7,108.32,108.31,110.89,112.09,115.31,117.29,118.38,118.62,117.66,117.72,117.16,116.38,116.94,114.62,114.31,113.86,113.91,114.48,114.36,113.57,113.2,114.17,116.44,115.23,113.86,114.34,113.77,113.82,117.07,119.1,121.21,122.14,124.97,126.61,127.89,127.64,128,130.12,129.02,128.38,128.5,129.24,129.84,129.08,128.89,127.79,127.48,127.78,126.62,125.96,124.56,123.4,127.68,126.78,126.23,126.04,126.12,203.93,166.18,166.38,167.28,139.02,128.23,128.79,129.66,134.01,130.74,132.27,132.69,134.19,133.53,138.48,141.24,132.13,132.36,132.06,132.27,132.45,135.43,138.29,139.66,140.41,141.96,143.31,141.82,142.55,147.14,148.44,151.83,148.85,148,149.1,152.47,153.99,154.69,154.29,154.41,153.42,155.78,156.28,157.32,159.05,163.05,163.98,167.41,169.63,168.87,167.15,167.73,172.79,173.3,173.52,174.9,175.79,178.21,178.34,177.74,185.6,209.34,211.66,223.15,221.9,224.46,226.2,225.72,228.66,236.6,239.68,234.56,232.61,232.05,231.37,252.2,243.11
TR81,Gýda Ve Alkolsüz Ýçecekler,114.07,112.97,111.76,112.31,111.71,111.25,110.89,111.97,116.75,118.96,118.67,122.04,122.34,123.36,126.67,123.71,125.91,124.41,127.75,127.83,130.52,130.11,138.45,140.53,142.1,140.31,142.23,140.17,140.56,144.56,150.06,148.66,150.34,161.3,162.58,164.56,166.33,162.68,163.73,165.57,165.03,168.5,166.96,166.19,168.05,172.21,171.54,174.96,171.41,171.17,166.19,167.09,170.76,170.84,176.34,189.2,190.41,189.25,183.87,177.48,175.81,184.11,192.07,200.85,195.74,189.97,197.34,197.75,195.39,201.72,191.68,187.3,193.69,197.64,203.77,209.09,209.08,215.06,212.58,210.92,204.3,201.23,203.4,208.15,211.93,216.66,215.24,217.57,225.3,228.65,225.44,225.57,230.37,231.34,233.64,235.1,241.82,239.11,243.03,252.97,258.85,262.2,260.98,259.11,263.32,267.68,269.15,274.94,274.34,274.18,286.89,294.18,300.14,290.83,287.72,290.69,294.29,298.47,300.04,299.56,302.27,311.58,307.1,306.64,303.72,307.87,317.93,314.31,310.59,314.79,313.61,324.4,342.3,348.23,351.25,350.36,348.05,346.47,349.25,346.6,351.66,357.34,362.93,375.02,380.99,379.4
TR81,Giyim Ve Ayakkabý,103.66,98.59,108.49,118.63,119.2,115.1,107.94,106.22,112.91,115.92,112.66,95.86,100.46,106.66,115.55,119.27,108.88,103.86,102.32,110.87,112.94,108.13,94.41,93.97,105.6,114.49,115.72,110.91,98.71,102.16,108.76,116.48,116.84,96.11,97.72,108.8,121.08,124.46,116.38,109.49,101.59,115.94,118.72,115.76,102.53,102.5,109.4,124.38,123.27,117.45,110.96,107.43,113.67,118.22,117.36,97.13,97.01,110.42,122.63,123.23,118.37,112.81,108.54,117.63,122.73,118.32,102.29,103.58,107.83,126.14,129.01,126.7,123.03,117.95,125.24,131.67,133.7,119.63,118.71,130.49,145.65,145.72,143.86,135.94,130.48,133.71,148.41,148.64,130.35,129.99,143.58,156.82,156.82,154.93,148.05,138.82,143.09,152.8,154.76,139.2,140.46,148.45,161.48,166.26,167.1,162.04,154.4,156.28,164.99,165.06,147.63,149.57,160.12,170.79,166.94,164.54,160.36,154.02,175.38,180.36,180.92,161.91,160.99,176.65,183.26,180.15,176.88,171.96,165.05,186.2,191.47,187.01,171.68,173.78,186.77,197.74,197.28,195.79,192.1,183.58,216.27,221.63,213.5,190.71,189.47,210.22
TR81,Haberleþme,104.62,104.77,104.65,105.23,104.89,104.8,104.99,105.31,106.24,106.09,105.95,107.45,107.19,107.13,107.32,107.66,107.81,107.61,107.59,107.55,107.5,107.45,108.91,108.39,108.08,107.95,109.16,107.21,103.52,103.26,103.39,103.38,104.5,105.67,106.02,106.09,106.12,106.96,107.92,108.67,110.27,110.3,110.46,110.99,110.63,110.12,110.38,110.57,111.73,111.9,112.07,112.18,113.44,113.51,114.48,114.37,118.57,113.25,111.89,112.83,112.75,112.05,110.23,109.66,109.96,112.52,114.16,114.63,112.79,112.33,113.03,113.18,113.07,113.29,114,115.1,115.44,115.13,114.65,114.6,114.3,116.83,117.57,117.32,119,120.29,120.3,121.81,121.98,121.98,122.15,122.57,122.63,123.66,123.59,123.62,123.63,123.13,122.99,122.72,123.01,123.16,123.03,123.1,125.99,126.16,126.11,126.02,125.89,125.77,128.72,128.62,128.37,128.26,128.28,128.3,129.8,130.6,130.96,131.3,131.12,130.71,130.6,130.89,132.57,132.88,134.61,134.71,135.03,134.98,135.82,135.68,136.62,136.63,136.6,137.77,137.28,137.45,137.55,137.91,137.9,138.2,137.99,136.48,136.61,136.11
TR81,"Konut, Su, Elektrik, Gaz Ve Diðer Yakýtlar",119.36,120.7,121.17,121.38,122.06,122.58,123.36,125.32,128.22,129,129.3,131.85,132.53,132.39,132.85,136.43,139.26,139.65,140.94,142.61,144.68,144.74,146.16,146.48,146.4,147.04,147.18,147.3,147.93,150.12,149.79,152.37,154.65,162.57,162.99,164.56,165.22,167.46,177.88,181.87,187.63,198.72,199.46,197.4,191.14,189.37,184.62,180.76,181.01,181.58,182.74,184.16,188.28,189.32,189.55,193.43,193.05,191.44,192.8,193.26,193.94,194.89,196.93,197.34,198.07,201.13,204.56,205.87,207.24,208.85,209.17,209.33,211.66,214.89,225.16,226.1,227.97,233.7,236.29,242.33,242.57,240.95,240.55,242.85,246.23,253.88,255.65,256.02,258.82,259.44,259.36,258.54,259.18,260.56,260.72,262.09,262.92,264.17,267.91,269.59,269.72,269.91,269.63,269.71,271.73,272.12,272.4,279.46,279.37,279.64,282.22,286.67,287.56,288.18,288.86,290.03,290.69,292.22,296.56,298.28,299.77,306.08,306.57,306.77,307.1,307.17,307.23,308,309.33,310.19,314.43,319.22,331.68,330.74,329.22,329.9,330.46,330.86,334.2,336.43,342.7,350.84,354.54,369.22,370.3,375.27
TR81,Lokanta Ve Oteller,122.63,123.11,125.18,125.48,125.49,124.79,122.43,118.8,120.01,120.98,122.68,124.54,123.4,123.73,125.48,127.83,129.9,134.78,138.3,139.28,140.87,139.85,142.43,145.29,144.13,144.2,144.38,146.35,146.65,146.82,148.02,149.9,151.67,159.34,159.04,162.04,164.43,166.86,168.53,169.49,171.72,172.8,173.05,173.18,177.63,178.41,179.56,179.22,178.86,179.02,180.12,181.45,183.6,183.64,185.02,190.79,194.34,195.22,195.88,197.13,197.38,197.59,198.28,198.16,199.51,200.11,205.98,206.29,207.79,207.83,208.87,211.77,213.14,215.52,217.04,218.34,218.74,219.61,220.4,220.29,220.31,222.08,223.39,223.89,227.28,228.45,230.27,232.56,238.32,238.99,242.43,241.59,242.11,244.55,245.28,246.21,247.14,247.83,248.45,253.76,254.87,259.65,259.66,260.81,262.45,271.32,276.14,277.61,279.63,281.6,284.95,290.74,291.95,294.21,298.34,303.57,312.04,314.05,316.33,317.62,319.87,325.97,327.06,328.07,329,332.35,336.68,339.33,342.2,343.52,344.97,348.07,362.27,363.23,366.79,370.8,376.96,382.82,385.68,389.64,392,396.12,397.49,402.48,404.57,407.5
TR81,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",108.13,107.78,108.44,108.86,110.05,109.03,108.94,107.45,107.22,108.51,109.39,109.59,109.43,108.9,109.91,111.46,115.55,117.58,118.59,118.14,117.82,117.41,119.28,121.41,120.18,122.85,123.36,123.92,123.1,122.38,122.91,122.5,122.79,125.15,126.3,126.6,129.33,131.42,132.77,133.29,133.19,133.22,135.33,135.46,134.07,132.52,129.2,128.9,128.47,129.48,129.27,128.81,132.47,131.62,130.91,132.21,130.91,132.16,132.88,132.75,133.77,133.94,134.47,133.55,133.39,134.22,137.5,138.93,141.38,141.23,141.83,142.84,143.92,145.28,148.05,149.25,149.91,152.81,153.62,154.35,153.25,153.45,153.27,154.15,154.7,155.12,155.69,155.24,157.71,157.63,158.88,157.8,158.27,158.37,158.26,159.05,162.01,162.44,162.75,168.29,169.38,171.81,171.12,172.42,173.28,173.82,174.35,175.17,176.64,177.7,182.33,184.19,186.92,187.33,187.83,191.05,191.38,194.61,197.42,198.14,198.34,201.9,203.34,205.91,205.33,206.01,207.29,208.55,208.68,210.35,210.2,212.77,215.16,216.41,219.1,221.4,223,224.8,228.41,229.91,236.13,239.43,242.06,250.13,252.28,257.84
TR81,Saðlýk,117.55,119.31,120.33,120.27,120.12,119.57,117.45,117.33,117.39,117.39,117.47,118.67,119.57,119.58,123.57,123.83,122.66,124.41,126.15,126.38,126.48,126.54,127.61,128.03,127.96,128.08,131.53,131.56,131.69,131.74,131.86,131.51,131.17,131.83,131.83,131.86,131.86,131.91,132.03,133.58,133.6,133.66,133.65,133.49,134.8,134.79,137.11,137.31,137.35,137.37,137.37,137.35,137.4,137.45,136.65,136.67,136.7,138.83,138.05,138.03,138.05,137.56,137.71,137.8,137.79,137.79,138,138.28,138.44,138.5,138.59,137.59,137.59,137.31,137.4,140.23,140.07,141.55,142,142.6,142.58,142.57,142.57,142.36,142.44,142.41,142.36,144.08,147.35,147.42,147.54,147.56,147.63,148.56,148.94,149.04,149.1,152.71,152.7,155.14,154.74,155.35,156.31,157.47,157.57,159.33,160.57,160.86,161.53,162.22,165.79,170.36,168.81,171.19,166.81,171.73,171.7,171.13,172.21,174.43,174.61,178.83,180.87,182.24,184.29,182.49,184.01,184.08,184.16,185.82,185.65,191.95,203.51,205.84,206.92,209.04,209.44,209.41,209.41,209.57,210.82,210.61,209.88,218.89,232.41,230.95
TR81,Ulaþtýrma,122.46,124.1,125.71,125.96,128.84,130.39,131.44,134.06,138.1,136.14,136.09,137.41,138.87,140.43,143.29,146.96,151.02,149.04,146.49,146.78,146.54,147.03,146.82,148.92,150.39,151.6,151.3,150.68,148.69,149,148.75,152.85,154.95,163.01,165.14,168.34,175.46,177.04,177.6,174,173.71,173.12,170.12,163.01,165.55,164.75,163.56,164.55,168.37,167.31,169.65,170.92,172.52,173.95,174.87,181.57,183.05,182.9,182.7,182.14,182.37,183.88,183.92,184.36,185.13,188,190.67,193.07,195.87,197.44,198.68,201.51,205.14,208.98,210.41,211.53,211.57,218.13,219.39,219.42,216.97,214.37,214.15,218.13,221.73,226.3,226.03,224.56,228.07,227.83,225.36,225.21,228.08,233,234.67,239.42,240.27,241.56,244.52,258.18,259.8,258.24,256.88,257.64,259.08,258.56,259.83,259.48,255.15,250.39,251.26,254.32,254.83,257.93,257.81,258.24,256.92,259.95,264.14,265.01,266.32,264.91,266.83,267.69,270.59,272.34,273.94,272.19,279.85,287.68,289.74,294.24,317.57,321.14,320.82,319.18,317.76,319.68,326.19,330.78,338.1,344.98,351.65,357.84,361.09,372.86
TR82,Alkollü Ýçecekler Ve Tütün,123.73,123.79,123.8,123.81,123.85,126.38,148.3,148.32,148.32,148.3,155.79,163.39,163.64,163.65,163.64,163.61,163.57,163.57,163.89,163.9,163.88,163.91,168.11,180.03,180.12,180.13,180.14,180.21,180.22,180.22,180.22,192.03,192.02,192.02,192.76,192.8,192.82,192.84,192.93,192.96,192.96,192.97,192.96,192.97,193.18,206.06,206.13,206.24,206.25,228.54,231.97,231.98,232.62,232.65,232.41,292.77,292.77,292.77,292.74,292.71,292.72,292.74,291.52,290.32,293.22,293.32,293.38,293.44,293.44,293.44,293.44,293.44,293.44,293.91,335.39,347.12,347.12,347.14,347.12,347.17,347.79,347.84,347.84,347.84,349.3,351.01,351,351,403.84,403.8,403.84,403.75,403.76,403.47,403.57,403.7,401,398.59,388.03,416.57,416.37,416.81,415.7,415.9,424.08,421.89,417.16,417.16,417.15,417.12,432.35,432.38,432.39,432.4,432.4,436.93,438.89,440.36,440.35,440.37,440.37,487.47,487.46,487.69,487.61,487.58,522.36,540.47,540.5,540.42,540.46,580.22,594.33,594.32,594.32,594.33,594.33,595.51,595.59,595.57,595.52,595.59,595.51,597.07,597.07,597.06
TR82,Çeþitli Mal Ve Hizmetler,116.93,119.4,120.38,120.35,120.76,119.77,122.28,124.34,126.17,127.32,130.67,134.09,132.63,137.16,144.52,142.04,145.63,144.87,141.01,141.41,143.39,143.4,146.39,147.31,149.29,148.29,148.32,148.48,148.62,149.12,151.47,150.21,150.18,156.44,158.97,159.9,160.06,159.37,158.6,156.81,158.19,161.87,161.82,164.3,175.31,178.31,175.13,176.65,178.16,182.61,184.22,187.16,188.96,192.49,194.57,195.81,196.11,197.95,202.84,202.74,196.64,196.09,198.85,199.65,200.09,206.36,212.6,215.61,217.58,220.67,223.83,229.37,244.76,253.16,246.93,251.36,252.5,259.91,259.88,260.94,260.58,265.43,265.66,266.91,274.15,278.28,278.34,279.56,281.8,282.19,278.53,277.41,279.49,277.52,280.87,280.94,281.27,281.82,281.74,295.48,299.23,295.47,296.36,298.95,302.23,302.82,303.56,304.88,302.74,306.95,322.17,323.82,329.04,333.51,335.85,332.31,335.65,344.22,346.85,339.02,342.05,367.88,373.26,372.56,378.84,380.85,390.2,393.48,393.06,392.17,400.77,399.4,424.15,427.13,434,426.75,430.35,431.25,434.17,439.89,444.24,453.09,452.42,468.86,475.31,486.83
TR82,Eðitim,133.21,132.45,131.69,131.69,135.53,134.77,134.77,138.91,138.91,139.03,139.03,139.09,139.09,139.09,139.09,145.28,148.55,148.55,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,158.95,160.54,160.54,165.62,166.96,167,167,166.15,166.15,166.15,165.72,170.3,170.41,170.19,178.5,180.35,180.57,180.57,180.57,180.57,180.31,184.79,187.65,188.24,188.34,191.84,191.93,191.93,191.93,191.93,191.94,191.63,191.69,197.17,200.42,200.8,200.87,200.87,200.87,200.87,200.87,200.87,200.86,208.46,222.51,222.67,224.42,226.24,225.49,225.49,225.49,225.49,225.49,226.45,230.84,232.38,234.12,234.14,225.2,227.5,225.04,225.04,225.04,225.04,225.03,235.92,239.67,240.41,240.45,245.89,245.9,243.15,243.15,243.15,243.15,243.11,245.83,249.08,249.45,249.67,258.25,258.67,258.67,258.67,258.67,258.53,258.56,258.66,259.61,260.46,260.45,262.84,264.81,264.81,264.81,264.81,265.65,265.27,268.28,284.95,287.92,287.92,297.86,297.86,297.86,297.86,299.52,299.52,300.73,309.79,315.76,316.6,318.3,320.52,321.39,322.37,322.37,323.33,323.33,326.87
TR82,Eðlence Ve Kültür,111.47,110.87,110.51,115.74,122.14,120.55,120.12,121.71,122.78,124.61,124.32,125.2,124.49,123.98,125.47,126.6,127.85,127.77,130.76,131.7,130.9,130.71,130.6,130.05,129.31,126.35,126.52,126.13,126.17,128.61,128.64,128.73,128.11,128.11,128.72,127.2,128.11,128.86,128.91,128.53,129.39,132.42,135.53,136.8,140.88,143.29,144.23,144.81,145.63,147.46,145.76,143.96,144.83,146.28,147.05,142.95,143.67,142.2,143.94,147.6,148.55,147.35,146.03,142.1,140.55,139.83,139.72,140,139.63,143.67,148.8,151.49,151.67,150.93,152.42,152.59,153.38,155.37,155.58,156.18,157.65,160.61,160.75,161.53,162.08,159.74,158.98,158.61,157.94,158.01,157.91,158.39,161.32,161.99,162.89,163.66,163.78,164.86,164.88,168.58,169.86,168.21,169.19,171.86,180.42,181.72,179.23,176.99,173.39,173.42,176.24,179.96,182.86,184.99,193.49,194.5,199.24,200.77,199.93,196.4,196.36,199.23,197.65,196.83,202.98,204.03,208.88,207.79,204.03,199.72,202.54,206.18,214.65,223.61,225.33,230.8,232.7,237.27,238.33,235.83,231.69,231.73,230.98,247.8,248.88,253.2
TR82,Gýda Ve Alkolsüz Ýçecekler,112.06,111.8,111.74,111.13,108.5,108.86,109.08,109.99,113.57,115.26,114.85,118.31,117.78,119.3,119.01,113.06,116.08,116.15,120.93,123.8,125.82,128.21,135.67,138.34,137.93,133.48,129.86,129.29,131.91,137.13,143.04,142.31,144.63,154.17,152.48,153.02,157.19,149.73,151,149.82,150.32,158.47,158.45,159.14,159.74,164.29,163.91,167.22,166,163.52,162.85,161.7,166.01,168.94,172.19,183,184.62,186.09,179.03,176.15,181.32,182.73,188.5,197.99,195.77,191.5,196.89,196.18,195.41,201.73,195.82,192.34,191.53,194.69,200.23,205.3,210.37,217.83,214.45,213.07,208.47,203.97,206.84,208.41,213.06,213.88,214.06,215,223.11,224.9,222.19,219.97,225.01,230.56,229.05,228.95,235.7,231.76,233.37,244.21,251.92,259.07,256.72,260.38,260.76,262.73,264.78,273.29,273.67,272.59,288.52,294.79,299.32,293.65,286.05,289.73,289.87,294.28,297.95,295.39,298.52,310.36,306.9,304.35,302.53,307.79,317.41,314.71,311.23,314.71,314.31,322.81,341.95,347.06,348.22,348.04,348.09,344.89,342.87,341.88,348.22,354.22,360.71,372.5,375.46,375.73
TR82,Giyim Ve Ayakkabý,102.33,100.91,104.23,107.36,106.23,105.37,103.44,101.31,104.78,103.38,104.09,100.42,97.76,101.61,105.81,106.01,105.83,99.36,104.14,107.53,107.1,107.42,101.59,102.98,105.91,108.66,109.49,108.14,105.2,108.41,111.11,113.64,112.72,104.53,107.03,111.63,114.58,117.16,116.48,113.31,114.59,118.3,119.91,118.75,111.57,112.77,117.58,129.45,130.8,133.01,125.22,119.63,122.87,125.26,123.61,116.23,113.53,124.95,131.58,133.63,128.95,126.36,122.8,127.3,124.84,124.31,111.91,115.26,120.63,131.2,130.59,125.88,125.6,124.57,130.18,133.11,130.45,119.2,120.54,127.7,135.7,133.66,129.64,127.59,126.89,133.53,138.07,137.04,126.17,125.77,137.04,146.07,144.88,143.65,137.22,130.79,145.07,147.07,147.46,132.13,134.92,147.61,162.8,164.04,160.08,155.84,142.87,154.16,156.69,158.33,137.05,138.17,152.62,167.52,164.24,160.63,156.46,149.16,157.65,168.14,171.71,153.41,151.47,158,167.97,171.46,173.69,166.03,161.66,176.05,182.1,182.86,165.98,164.89,179.22,186.16,183.19,180.68,173.98,173.66,190.67,198.43,197.82,179.99,181.37,193.19
TR82,Haberleþme,104.71,104.83,104.69,105.18,104.88,104.8,104.97,105.24,106.04,105.92,105.79,107.45,106.72,106.61,107.19,108.11,108.27,107.72,107.64,107.47,107.34,107.2,108.85,108.3,107.79,107.56,109.02,107.4,104.33,103.84,103.84,103.8,105.23,106.48,106.99,107.04,107.01,107.71,108.68,109.1,110.65,110.64,110.85,111.42,111.03,110.42,110.74,110.92,112.18,112.44,112.71,112.88,114.21,114.26,115.31,115.24,118.91,113.09,111.49,112.31,112.24,111.11,109.09,108.47,108.72,111.59,113.36,113.78,111.85,111.35,112.11,112.27,112.16,112.37,113.06,114.16,114.52,114.31,113.99,113.97,113.77,116.17,116.8,116.66,118.36,119.88,120.02,121.45,121.68,121.69,121.89,122.38,122.48,123.6,123.54,123.6,123.63,123.14,123,122.48,122.73,122.83,122.76,122.79,125.75,125.97,125.94,125.97,125.88,125.81,128.73,128.63,128.44,128.37,128.38,128.44,129.93,130.74,131.14,131.47,131.37,131.24,131.21,131.36,133.22,133.84,135.46,135.48,135.74,135.78,136.66,136.65,137.38,137.38,137.33,138.78,138.51,138.6,138.59,139.15,139.15,139.39,139.26,137.69,137.81,137.85
TR82,"Konut, Su, Elektrik, Gaz Ve Diðer Yakýtlar",113.44,111.08,112.65,112.81,113.75,113.93,114.79,116.66,119.1,120.06,120.16,122.37,122.79,122.6,122.76,126.05,128.93,130.14,130.35,132.12,132.48,134.33,136.22,137.9,137.69,137.95,139.02,139.23,139.83,140.07,140.82,144.68,146.95,151.89,152.11,152.74,153.42,155.21,164.17,168.54,171.1,185.98,188.86,185.42,177.09,174.92,170.7,167.59,169.72,171.49,172.15,173.09,176.8,179.15,180.21,186.05,185.34,187.17,189.97,191.4,192.59,192.96,192.65,191.67,191.57,193.85,196.89,198.14,198.54,200.57,200.99,201.77,206.18,208.46,218.17,218.95,221.82,228.69,230.94,234.58,233.78,233.16,232.07,235.22,237.93,244.41,246.96,248.31,248.58,248.51,246.89,245.26,246.23,248.33,249.19,253.3,253.86,254.81,258.88,264.5,263.94,263.76,262.52,260.69,261.76,260.87,260.55,268.16,267.39,267.85,272.18,276.24,275.58,274.73,275.43,274.59,275.72,278.32,281.54,282.85,284.43,291.05,291.34,291.97,293.21,293.23,294.56,295.45,295.37,295.38,299.13,304.29,317.33,317.21,317.9,318.41,318.35,319.02,321.71,322.75,327.01,332.47,336.12,347.7,347.65,350.64
TR82,Lokanta Ve Oteller,122.87,124.23,125.01,126.54,126.67,127.2,128.3,129.58,130.79,131.4,131.56,133.08,134.03,134.36,134.1,133.6,134.76,136.04,139.28,140.79,143.08,144.41,146.08,147.13,148.86,150.39,151.93,153.11,155.44,156.8,157.88,163.8,167.02,166.9,166.99,171.59,176.88,178.44,180.24,181.25,182.07,185.67,182.9,181.75,183.15,185.53,187.08,188.95,191.28,191.9,192.39,193.7,196.28,199.91,204.83,210.39,208.36,209.51,214.74,217.77,221.17,221.68,223.36,225.36,227.49,231.32,231.65,232.09,235.85,236.46,236.55,238.62,238.29,242.73,244.57,247.09,248.83,249.75,249.73,250.19,254.31,254.92,255.51,256.05,263.14,264.17,266.54,267.48,270,269.94,270.37,273.38,277.24,279.73,281.76,286.11,287.67,290.51,291.63,294.6,296.89,302.04,305.67,314.73,322.54,332.87,335.71,340.95,342.01,342.7,347.82,354.81,359.5,360.44,363.75,368.6,376.74,376.37,378.98,380.92,381.4,385.9,387.49,389.23,392.13,398.82,403.86,409.01,411.91,411.4,410.67,411.27,417.3,422.29,424.57,431.77,439.86,446.7,451.36,457.85,460.02,460.11,458.49,467.81,473.1,474.38
TR82,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",108.36,107.81,108.54,108.77,109.05,108.46,108.83,107.62,109.41,109.93,111.09,108.57,107.8,109.15,109.63,110.56,112.7,115.05,116.98,117.4,117.13,117.29,119.31,121.07,119.7,122.11,122.12,122.21,122.65,120.23,120.58,122.09,121.84,124.41,125.86,125.97,127.74,129.39,131.19,130.08,131.07,131.3,134.01,135.11,132.6,130.03,127.3,127.47,127.67,128.85,129.51,129.7,131.46,129.38,128.73,129.66,129.26,129.83,130.18,130.91,131.58,131.55,131.99,131.87,133.01,133.69,135.37,136.3,139.18,139.15,139.69,140.04,141.22,142.32,144.65,146.19,146.8,150.2,151.33,151.9,151.23,152.12,151.08,152.26,152.54,153.18,154.32,155.07,158.42,158.3,159.01,157.61,158.26,158.61,158.46,159.01,161.78,162.57,162.55,165.81,167.68,170.3,169.29,169.8,169.93,171.62,172.09,173,175.11,175.51,180.12,181.2,183.4,184.76,184.71,186.98,187.54,191.52,192.91,194.66,194.81,199.96,201.82,202.76,201.29,202.32,202.37,203.87,204.48,204.5,203.84,207.4,208.64,210.36,212.52,215.07,215.34,217.51,221.66,223.27,230.16,233.11,235.87,243.91,245.69,249.36
TR82,Saðlýk,114.33,117.39,119.01,119.34,118.46,117.12,114.87,114.78,114.77,114.77,114.76,114.68,115.67,115.69,118.41,117.75,115.88,116.2,117.94,119.71,120.27,120.38,122.41,122.73,123.17,123.17,123.26,123.42,123.43,123.41,123.61,123.09,122.22,122.2,122.24,122.7,122.72,122.81,122.93,125.09,125.18,125.19,125.25,125.15,125.29,125.29,128.64,128.95,128.94,128.94,128.94,128.94,128.95,128.95,127.7,126.43,126.54,134.78,134.85,134.85,135.31,134.57,134.75,135.03,135.03,135.03,135.16,135.39,135.51,135.61,135.63,134.85,134.85,134.64,135.2,135.43,135.42,136.22,136.5,138.7,139.1,139.1,139.11,138.58,138.72,138.73,138.44,138.48,139.16,139.07,139.07,139.2,139.15,139.51,139.77,139.95,140.27,140.84,141.45,142.93,144.05,144.87,146.06,147.16,147.3,147.31,147.7,148.01,148.01,148.43,155.41,156.75,156.75,156.88,158.59,159.66,160.25,161.68,161.55,161.98,161.97,168.54,171.54,174.28,174.28,177.71,179.91,179.8,179.99,184.8,186.44,187.28,198.72,201.93,203.42,203.42,211.66,212.33,212.33,214.65,215.84,217.31,217.03,225.14,230.77,230.82
